"CurrentName","DNVoucher","Provenance","RowNum","YearPlanted","TreeNum","RowTree","FieldID"
"Eucalyptus rubida subsp. canobolensis","DN 1222","Mt Canobolas, NSW",169,1999,22,"R169/T22","CCA3401"
"Eucalyptus rubida subsp. canobolensis","DN 1222","Mt Canobolas, NSW",169,1999,23,"R169/T23","CCA3402"
"Eucalyptus rubida subsp. canobolensis","DN 1222","Mt Canobolas, NSW",169,1999,24,"R169/T24","CCA3403"
"Eucalyptus rubida subsp. canobolensis","DN 1222","Mt Canobolas, NSW",169,1999,25,"R169/T25","CCA3404"
"Eucalyptus todtiana","DN 247","Gingin, WA",169,1999,26,"R169/T26","CCA3405"
"Eucalyptus dorrienii","DN 2237","Boyagin Rock, WA",169,1999,27,"R169/T27","CCA3406"
"Eucalyptus notactiles","DN 220","Cape Melville, WA",170,1999,2,"R170/T02","CCA3407"
"Eucalyptus notactiles","DN 220","Cape Melville, WA",170,1999,3,"R170/T03","CCA3408"
"Eucalyptus quadricostata","DN 2533","Pentland, Qld",170,1999,5,"R170/T05","CCA3409"
"Eucalyptus quadricostata","DN 2533","Pentland, Qld",170,1999,6,"R170/T06","CCA3410"
"Eucalyptus quadricostata","DN 2533","Pentland, Qld",170,1999,7,"R170/T07","CCA3411"
"Eucalyptus quadricostata","DN 2533","Pentland, Qld",170,1999,8,"R170/T08","CCA3412"
"Eucalyptus leucophloia subsp. euroa","DN 2498","Bang Bang, Qld",170,1999,10,"R170/T10","CCA3413"
"Eucalyptus leucophloia subsp. euroa","DN 2498","Bang Bang, Qld",170,1999,12,"R170/T12","CCA3414"
"Eucalyptus newbeyi","DN 212","Beaufort Inlet, WA",170,1999,14,"R170/T14","CCA3415"
"Eucalyptus newbeyi","DN 212","Beaufort Inlet, WA",170,1999,15,"R170/T15","CCA3416"
"Eucalyptus newbeyi","DN 212","Beaufort Inlet, WA",170,1999,16,"R170/T16","CCA3417"
"Eucalyptus drepanophylla","DN 2531","Charters Towers, Qld",170,1999,20,"R170/T20","CCA3418"
"Eucalyptus drepanophylla","DN 2531","Charters Towers, Qld",170,1999,21,"R170/T21","CCA3419"
"Eucalyptus drepanophylla","DN 2531","Charters Towers, Qld",170,1999,22,"R170/T22","CCA3420"
"Eucalyptus drepanophylla","DN 2531","Charters Towers, Qld",170,1999,23,"R170/T23","CCA3421"
"Corymbia erythrophloia","DN 2530","Charters Towers, Qld",170,1999,24,"R170/T24","CCA3422"
"Eucalyptus macrocarpa subsp. macrocarpa","DN 261","Warradarge, WA",170,1999,32,"R170/T32","CCA3423"
"Eucalyptus macrocarpa subsp. macrocarpa","DN 261","Warradarge, WA",170,1999,33,"R170/T33","CCA3424"
"Eucalyptus distans","DN 2452","Willeroo, NT",171,1999,2,"R171/T02","CCA3425"
"Eucalyptus x communalis","DN 200","Hamersley River, WA",171,1999,5,"R171/T05","CCA3426"
"Eucalyptus x communalis","DN 200","Hamersley River, WA",171,1999,6,"R171/T06","CCA3427"
"Eucalyptus x communalis","DN 200","Hamersley River, WA",171,1999,7,"R171/T07","CCA3428"
"Eucalyptus gregoriensis","DN 2447","Gordon Creek, NT",171,1999,8,"R171/T08","CCA3429"
"Eucalyptus gregoriensis","DN 2447","Gordon Creek, NT",171,1999,9,"R171/T09","CCA3430"
"Eucalyptus gregoriensis","DN 2447","Gordon Creek, NT",171,1999,10,"R171/T10","CCA3431"
"Eucalyptus drummondii","DN 2212","Moora, WA",171,1999,11,"R171/T11","CCA3432"
"Eucalyptus drummondii","DN 2212","Moora, WA",171,1999,12,"R171/T12","CCA3433"
"Eucalyptus drummondii","DN 2212","Moora, WA",171,1999,13,"R171/T13","CCA3434"
"Eucalyptus drummondii","DN 2212","Moora, WA",171,1999,14,"R171/T14","CCA3435"
"Angophora floribunda","DN 2551","Roma, Qld",171,1999,15,"R171/T15","CCA3436"
"Angophora floribunda","DN 2551","Roma, Qld",171,1999,16,"R171/T16","CCA3437"
"Angophora floribunda","DN 2551","Roma, Qld",171,1999,17,"R171/T17","CCA3438"
"Angophora floribunda","DN 2551","Roma, Qld",171,1999,18,"R171/T18","CCA3439"
"Corymbia plena","DN 2535","Torrens Creek, Qld",171,1999,25,"R171/T25","CCA3440"
"Eucalyptus wandoo subsp. wandoo","DN 230","Stirling Range, WA",171,1999,27,"R171/T27","CCA3441"
"Eucalyptus wandoo subsp. wandoo","DN 230","Stirling Range, WA",171,1999,28,"R171/T28","CCA3442"
"Eucalyptus wandoo subsp. wandoo","DN 230","Stirling Range, WA",171,1999,29,"R171/T29","CCA3443"
"Eucalyptus wandoo subsp. wandoo","DN 230","Stirling Range, WA",171,1999,30,"R171/T30","CCA3444"
"Eucalyptus socialis subsp. eucentrica","DN 2538","Lake Galilee 1, Qld",172,1999,1,"R172/T01","CCA3445"
"Eucalyptus socialis subsp. eucentrica","DN 2538","Lake Galilee 1, Qld",172,1999,2,"R172/T02","CCA3446"
"Eucalyptus socialis subsp. eucentrica","DN 2538","Lake Galilee 1, Qld",172,1999,3,"R172/T03","CCA3447"
"Eucalyptus socialis subsp. eucentrica","DN 2538","Lake Galilee 1, Qld",172,1999,4,"R172/T04","CCA3448"
"Eucalyptus dumosa x E. largiflorens","DN 2557","Renmark, SA",172,1999,11,"R172/T11","CCA3449"
"Eucalyptus dumosa x E. largiflorens","DN 2557","Renmark, SA",172,1999,12,"R172/T12","CCA3450"
"Eucalyptus camaldulensis subsp. obtusa","DN 2489","Daly Waters, NT",172,1999,15,"R172/T15","CCA3451"
"Eucalyptus camaldulensis subsp. obtusa","DN 2489","Daly Waters, NT",172,1999,16,"R172/T16","CCA3452"
"Eucalyptus camaldulensis subsp. obtusa","DN 2489","Daly Waters, NT",172,1999,17,"R172/T17","CCA3453"
"Eucalyptus camaldulensis subsp. obtusa","DN 2489","Daly Waters, NT",172,1999,18,"R172/T18","CCA3454"
"Eucalyptus panda","DN 2549","Carnarvon Range, Qld",172,1999,20,"R172/T20","CCA3455"
"Eucalyptus panda","DN 2549","Carnarvon Range, Qld",172,1999,22,"R172/T22","CCA3456"
"Eucalyptus redunca","DN 221","Cape Melville, WA",172,1999,23,"R172/T23","CCA3457"
"Eucalyptus redunca","DN 221","Cape Melville, WA",172,1999,24,"R172/T24","CCA3458"
"Eucalyptus redunca","DN 221","Cape Melville, WA",172,1999,25,"R172/T25","CCA3459"
"Eucalyptus brachycalyx","DN 2245","Hamersley Inlet, WA",172,1999,30,"R172/T30","CCA3460"
"Eucalyptus brachycalyx","DN 2245","Hamersley Inlet, WA",172,1999,31,"R172/T31","CCA3461"
"Eucalyptus brachycalyx","DN 2245","Hamersley Inlet, WA",172,1999,32,"R172/T32","CCA3462"
"Eucalyptus brachycalyx","DN 2245","Hamersley Inlet, WA",172,1999,33,"R172/T33","CCA3463"
"Angophora melanoxylon","DN 2552","St George, Qld",173,1999,1,"R173/T01","CCA3464"
"Angophora melanoxylon","DN 2552","St George, Qld",173,1999,2,"R173/T02","CCA3465"
"Angophora melanoxylon","DN 2552","St George, Qld",173,1999,3,"R173/T03","CCA3466"
"Angophora melanoxylon","DN 2552","St George, Qld",173,1999,4,"R173/T04","CCA3467"
"Eucalyptus burdettiana","DN 2246","East Mt Barren, WA",173,1999,6,"R173/T06","CCA3468"
"Eucalyptus burdettiana","DN 2246","East Mt Barren, WA",173,1999,7,"R173/T07","CCA3469"
"Corymbia clandestina","DN 2541","Drummond Range, Qld",173,1999,10,"R173/T10","CCA3470"
"Eucalyptus coronata","DN 2247","East Mt Barren, WA",173,1999,11,"R173/T11","CCA3471"
"Eucalyptus astringens subsp. redacta","DN 2243","Pallinup River, WA",173,1999,15,"R173/T15","CCA3472"
"Eucalyptus astringens subsp. redacta","DN 2243","Pallinup River, WA",173,1999,16,"R173/T16","CCA3473"
"Eucalyptus astringens subsp. redacta","DN 2243","Pallinup River, WA",173,1999,17,"R173/T17","CCA3474"
"Eucalyptus whitei","DN 2536","Torrens Creek, Qld",173,1999,22,"R173/T22","CCA3475"
"Eucalyptus whitei","DN 2536","Torrens Creek, Qld",173,1999,23,"R173/T23","CCA3476"
"Eucalyptus whitei","DN 2536","Torrens Creek, Qld",173,1999,24,"R173/T24","CCA3477"
"Eucalyptus tenera","DN 2228","Cadoux, WA",173,1999,25,"R173/T25","CCA3478"
"Eucalyptus tenera","DN 2228","Cadoux, WA",173,1999,27,"R173/T27","CCA3479"
"Eucalyptus tenera","DN 2228","Cadoux, WA",173,1999,28,"R173/T28","CCA3480"
"Eucalyptus eremophila","-","Unknown",173,1999,30,"R173/T30","CCA3481"
"Eucalyptus eremophila","-","Unknown",173,1999,32,"R173/T32","CCA3482"
"Eucalyptus diptera","DN 146","Salmon Gums, WA",174,1999,4,"R174/T04","CCA3483"
"Eucalyptus delicata","DN 2262","Peak Charles, WA",174,1999,5,"R174/T05","CCA3484"
"Eucalyptus delicata","DN 2262","Peak Charles, WA",174,1999,8,"R174/T08","CCA3485"
"Eucalyptus desmondensis","DN 192","Desmond, WA",174,1999,9,"R174/T09","CCA3486"
"Eucalyptus desmondensis","DN 192","Desmond, WA",174,1999,10,"R174/T10","CCA3487"
"Eucalyptus desmondensis","DN 192","Desmond, WA",174,1999,11,"R174/T11","CCA3488"
"Eucalyptus desmondensis","DN 192","Desmond, WA",174,1999,12,"R174/T12","CCA3489"
"Eucalyptus camaldulensis subsp. acuta","DN 2553","Dirranbandi, Qld",174,1999,13,"R174/T13","CCA3490"
"Eucalyptus camaldulensis subsp. acuta","DN 2553","Dirranbandi, Qld",174,1999,14,"R174/T14","CCA3491"
"Eucalyptus camaldulensis subsp. acuta","DN 2553","Dirranbandi, Qld",174,1999,15,"R174/T15","CCA3492"
"Eucalyptus camaldulensis subsp. acuta","DN 2553","Dirranbandi, Qld",174,1999,16,"R174/T16","CCA3493"
"Eucalyptus cladocalyx subsp. petila","DN 2569","Wilmington, SA",174,1999,17,"R174/T17","CCA3494"
"Eucalyptus cladocalyx subsp. petila","DN 2569","Wilmington, SA",174,1999,18,"R174/T18","CCA3495"
"Eucalyptus cladocalyx subsp. petila","DN 2569","Wilmington, SA",174,1999,19,"R174/T19","CCA3496"
"Eucalyptus cladocalyx subsp. petila","DN 2569","Wilmington, SA",174,1999,20,"R174/T20","CCA3497"
"Eucalyptus arachnaea subsp. arrecta","DN 2216","Morawa, WA",174,1999,21,"R174/T21","CCA3498"
"Eucalyptus arachnaea subsp. arrecta","DN 2216","Morawa, WA",174,1999,22,"R174/T22","CCA3499"
"Eucalyptus sporadica","DN 2248","Ravensthorpe, WA",174,1999,25,"R174/T25","CCA3500"
"Eucalyptus sporadica","DN 2248","Ravensthorpe, WA",174,1999,26,"R174/T26","CCA3501"
"Eucalyptus sporadica","DN 2248","Ravensthorpe, WA",174,1999,27,"R174/T27","CCA3502"
"Eucalyptus pterocarpa","DN 137","Norseman, WA",174,1999,29,"R174/T29","CCA3503"
"Eucalyptus pterocarpa","DN 137","Norseman, WA",174,1999,30,"R174/T30","CCA3504"
"Eucalyptus pterocarpa","DN 137","Norseman, WA",174,1999,31,"R174/T31","CCA3505"
"Eucalyptus pterocarpa","DN 137","Norseman, WA",174,1999,32,"R174/T32","CCA3506"
"Eucalyptus horistes subsp. 'Southern smooth'","DN 2227","Cadoux, WA",175,1999,3,"R175/T03","CCA3507"
"Eucalyptus horistes subsp. 'Southern smooth'","DN 2227","Cadoux, WA",175,1999,4,"R175/T04","CCA3508"
"Eucalyptus horistes subsp. 'Southern smooth'","DN 2227","Cadoux, WA",175,1999,5,"R175/T05","CCA3509"
"Eucalyptus horistes subsp. 'Southern smooth'","DN 2227","Cadoux, WA",175,1999,6,"R175/T06","CCA3510"
"Eucalyptus ceratocorys","DN 2232","Koorda, WA",175,1999,7,"R175/T07","CCA3511"
"Eucalyptus ceratocorys","DN 2232","Koorda, WA",175,1999,8,"R175/T08","CCA3512"
"Eucalyptus ceratocorys","DN 2232","Koorda, WA",175,1999,10,"R175/T10","CCA3513"
"Eucalyptus pruinosa subsp. pruinosa","DN 2440","Tennant Creek, NT",175,1999,11,"R175/T11","CCA3514"
"Eucalyptus pruinosa subsp. pruinosa","DN 2440","Tennant Creek, NT",175,1999,12,"R175/T12","CCA3515"
"Eucalyptus pruinosa subsp. pruinosa","DN 2440","Tennant Creek, NT",175,1999,13,"R175/T13","CCA3516"
"Eucalyptus pruinosa subsp. pruinosa","DN 2440","Tennant Creek, NT",175,1999,14,"R175/T14","CCA3517"
"Eucalyptus intertexta","DN 2554","Gongolgon, NSW",175,1999,15,"R175/T15","CCA3518"
"Eucalyptus intertexta","DN 2554","Gongolgon, NSW",175,1999,16,"R175/T16","CCA3519"
"Eucalyptus intertexta","DN 2554","Gongolgon, NSW",175,1999,17,"R175/T17","CCA3520"
"Eucalyptus intertexta","DN 2554","Gongolgon, NSW",175,1999,18,"R175/T18","CCA3521"
"Eucalyptus loxophleba subsp. supralaevis","DN 2211","Ogilvie, WA",175,1999,19,"R175/T19","CCA3522"
"Eucalyptus loxophleba subsp. supralaevis","DN 2211","Ogilvie, WA",175,1999,20,"R175/T20","CCA3523"
"Eucalyptus loxophleba subsp. supralaevis","DN 2211","Ogilvie, WA",175,1999,21,"R175/T21","CCA3524"
"Eucalyptus loxophleba subsp. supralaevis","DN 2211","Ogilvie, WA",175,1999,22,"R175/T22","CCA3525"
"Eucalyptus prolixa","DN 2281","Bremer Range, WA",175,1999,23,"R175/T23","CCA3526"
"Eucalyptus obtusiflora","DN 2235","Wyalkatchem, WA",175,1999,27,"R175/T27","CCA3527"
"Eucalyptus obtusiflora","DN 2235","Wyalkatchem, WA",175,1999,28,"R175/T28","CCA3528"
"Eucalyptus obtusiflora","DN 2235","Wyalkatchem, WA",175,1999,29,"R175/T29","CCA3529"
"Eucalyptus obtusiflora","DN 2235","Wyalkatchem, WA",175,1999,30,"R175/T30","CCA3530"
"Eucalyptus campaspe","DN 2174","Coolgardie, WA",176,1999,1,"R176/T01","CCA3531"
"Eucalyptus platydisca","DN 133","Mt Norcott, WA",176,1999,5,"R176/T05","CCA3532"
"Eucalyptus platydisca","DN 133","Mt Norcott, WA",176,1999,6,"R176/T06","CCA3533"
"Eucalyptus platydisca","DN 133","Mt Norcott, WA",176,1999,8,"R176/T08","CCA3534"
"Eucalyptus victrix","DN 2436","Barrow Creek, NT",176,1999,9,"R176/T09","CCA3535"
"Eucalyptus victrix","DN 2436","Barrow Creek, NT",176,1999,12,"R176/T12","CCA3536"
"Eucalyptus sargentii subsp. sargentii","DN 2229","Koorda, WA",176,1999,14,"R176/T14","CCA3537"
"Eucalyptus sargentii subsp. sargentii","DN 2229","Koorda, WA",176,1999,15,"R176/T15","CCA3538"
"Eucalyptus longicornis","DN 2284","Lake Johnston, WA",176,1999,17,"R176/T17","CCA3539"
"Eucalyptus longicornis","DN 2284","Lake Johnston, WA",176,1999,19,"R176/T19","CCA3540"
"Eucalyptus longicornis","DN 2284","Lake Johnston, WA",176,1999,20,"R176/T20","CCA3541"
"Eucalyptus flocktoniae subsp. flocktoniae","DN 2287","Queen Victoria Rock, WA",176,1999,24,"R176/T24","CCA3542"
"Eucalyptus flocktoniae subsp. flocktoniae","DN 2287","Queen Victoria Rock, WA",176,1999,25,"R176/T25","CCA3543"
"Eucalyptus flocktoniae subsp. flocktoniae","DN 2287","Queen Victoria Rock, WA",176,1999,26,"R176/T26","CCA3544"
"Eucalyptus flocktoniae subsp. flocktoniae","DN 2287","Queen Victoria Rock, WA",176,1999,27,"R176/T27","CCA3545"
"Eucalyptus hypolaena","DN 2303","Coonana, WA",176,1999,28,"R176/T28","CCA3546"
"Eucalyptus hypolaena","DN 2303","Coonana, WA",176,1999,29,"R176/T29","CCA3547"
"Eucalyptus hypolaena","DN 2303","Coonana, WA",176,1999,30,"R176/T30","CCA3548"
"Eucalyptus lucens","DN 1353","Mt Hermannsburg, NT",177,1999,1,"R177/T01","CCA3549"
"Eucalyptus lucens","DN 1353","Mt Hermannsburg, NT",177,1999,2,"R177/T02","CCA3550"
"Eucalyptus lucens","DN 1353","Mt Hermannsburg, NT",177,1999,3,"R177/T03","CCA3551"
"Eucalyptus eudesmioides","DN 2207","Nerren Nerren, WA",177,1999,5,"R177/T05","CCA3552"
"Eucalyptus intertexta","DN 2435","Alice Springs, NT",177,1999,8,"R177/T08","CCA3553"
"Eucalyptus intertexta","DN 2435","Alice Springs, NT",177,1999,9,"R177/T09","CCA3554"
"Eucalyptus intertexta","DN 2435","Alice Springs, NT",177,1999,10,"R177/T10","CCA3555"
"Eucalyptus intertexta","DN 2435","Alice Springs, NT",177,1999,11,"R177/T11","CCA3556"
"Eucalyptus largiflorens","DN 2556","Mulyungarie, SA",177,1999,12,"R177/T12","CCA3557"
"Eucalyptus largiflorens","DN 2556","Mulyungarie, SA",177,1999,13,"R177/T13","CCA3558"
"Eucalyptus salmonophloia","DN 2306","Zanthus, WA",177,1999,16,"R177/T16","CCA3559"
"Eucalyptus salmonophloia","DN 2306","Zanthus, WA",177,1999,17,"R177/T17","CCA3560"
"Eucalyptus salmonophloia","DN 2306","Zanthus, WA",177,1999,18,"R177/T18","CCA3561"
"Eucalyptus salmonophloia","DN 2306","Zanthus, WA",177,1999,19,"R177/T19","CCA3562"
"Eucalyptus rhomboidea","DN 2272","Bremer Range, WA",177,1999,21,"R177/T21","CCA3563"
"Eucalyptus rhomboidea","DN 2272","Bremer Range, WA",177,1999,22,"R177/T22","CCA3564"
"Eucalyptus dundasii","DN 2175","Callion, WA",177,1999,27,"R177/T27","CCA3565"
"Eucalyptus frenchiana","DN 2286","Lake Johnston, WA",178,1999,1,"R178/T01","CCA3566"
"Eucalyptus frenchiana","DN 2286","Lake Johnston, WA",178,1999,3,"R178/T03","CCA3567"
"Eucalyptus frenchiana","DN 2286","Lake Johnston, WA",178,1999,4,"R178/T04","CCA3568"
"Eucalyptus brockwayi","DN 2168","Norseman, WA",178,1999,5,"R178/T05","CCA3569"
"Eucalyptus brockwayi","DN 2168","Norseman, WA",178,1999,6,"R178/T06","CCA3570"
"Eucalyptus brockwayi","DN 2168","Norseman, WA",178,1999,7,"R178/T07","CCA3571"
"Eucalyptus leucoxylon subsp. pruinosa","DN 2566","Wilmington, SA",178,1999,9,"R178/T09","CCA3572"
"Eucalyptus leucoxylon subsp. pruinosa","DN 2566","Wilmington, SA",178,1999,11,"R178/T11","CCA3573"
"Eucalyptus leucoxylon subsp. pruinosa","DN 2566","Wilmington, SA",178,1999,12,"R178/T12","CCA3574"
"Eucalyptus camaldulensis subsp. arida","DN 2555","Silverton, NSW",178,1999,13,"R178/T13","CCA3575"
"Eucalyptus camaldulensis subsp. arida","DN 2555","Silverton, NSW",178,1999,14,"R178/T14","CCA3576"
"Eucalyptus camaldulensis subsp. arida","DN 2555","Silverton, NSW",178,1999,15,"R178/T15","CCA3577"
"Eucalyptus camaldulensis subsp. arida","DN 2555","Silverton, NSW",178,1999,16,"R178/T16","CCA3578"
"Eucalyptus balladoniensis subsp. sedens","DN 347","Zanthus, WA",178,1999,21,"R178/T21","CCA3579"
"Eucalyptus balladoniensis subsp. sedens","DN 347","Zanthus, WA",178,1999,22,"R178/T22","CCA3580"
"Eucalyptus burracoppinensis","DN 306","Cramphorne, WA",178,1999,25,"R178/T25","CCA3581"
"Eucalyptus burracoppinensis","DN 306","Cramphorne, WA",178,1999,26,"R178/T26","CCA3582"
"Eucalyptus burracoppinensis","DN 306","Cramphorne, WA",178,1999,28,"R178/T28","CCA3583"
"Eucalyptus moderata","DN 2183","Menzies, WA",179,1999,2,"R179/T02","CCA3584"
"Eucalyptus moderata","DN 2183","Menzies, WA",179,1999,4,"R179/T04","CCA3585"
"Eucalyptus woodwardii","DN 2300","Coonana, WA",179,1999,9,"R179/T09","CCA3586"
"Eucalyptus woodwardii","DN 2300","Coonana, WA",179,1999,10,"R179/T10","CCA3587"
"Eucalyptus woodwardii","DN 2300","Coonana, WA",179,1999,11,"R179/T11","CCA3588"
"Eucalyptus woodwardii","DN 2300","Coonana, WA",179,1999,12,"R179/T12","CCA3589"
"Corymbia opaca","DN 2434","Alice Springs, NT",179,1999,13,"R179/T13","CCA3590"
"Corymbia opaca","DN 2434","Alice Springs, NT",179,1999,14,"R179/T14","CCA3591"
"Corymbia opaca","DN 2434","Alice Springs, NT",179,1999,16,"R179/T16","CCA3592"
"Eucalyptus dumosa","DN 2558","Renmark, SA",179,1999,17,"R179/T17","CCA3593"
"Eucalyptus dumosa","DN 2558","Renmark, SA",179,1999,19,"R179/T19","CCA3594"
"Eucalyptus dumosa","DN 2558","Renmark, SA",179,1999,20,"R179/T20","CCA3595"
"Eucalyptus socialis subsp. eucentrica","DN 2430","Erldunda, NT",179,1999,21,"R179/T21","CCA3596"
"Eucalyptus socialis subsp. eucentrica","DN 2430","Erldunda, NT",179,1999,22,"R179/T22","CCA3597"
"Eucalyptus socialis subsp. eucentrica","DN 2430","Erldunda, NT",179,1999,23,"R179/T23","CCA3598"
"Eucalyptus socialis subsp. eucentrica","DN 2430","Erldunda, NT",179,1999,24,"R179/T24","CCA3599"
"Eucalyptus semota","DN 2193","Doolgunna, WA",179,1999,25,"R179/T25","CCA3600"
"Eucalyptus semota","DN 2193","Doolgunna, WA",179,1999,27,"R179/T27","CCA3601"
"Eucalyptus semota","DN 2193","Doolgunna, WA",179,1999,28,"R179/T28","CCA3602"
"Eucalyptus socialis subsp. victoriensis","DN 2323","Immarna, SA",179,1999,29,"R179/T29","CCA3603"
"Eucalyptus oleosa subsp. oleosa","DN 2319","Immarna Siding, SA",182,2000,1,"R182/T01","CCA3604"
"Eucalyptus oleosa subsp. oleosa","DN 2319","Immarna Siding, SA",182,2000,2,"R182/T02","CCA3605"
"Eucalyptus oleosa subsp. oleosa","DN 2319","Immarna Siding, SA",182,2000,3,"R182/T03","CCA3606"
"Eucalyptus oleosa subsp. oleosa","DN 2319","Immarna Siding, SA",182,2000,4,"R182/T04","CCA3607"
"Eucalyptus incrassata","DN 2802","Madura Beach, WA",182,2000,5,"R182/T05","CCA3608"
"Eucalyptus incrassata","DN 2802","Madura Beach, WA",182,2000,6,"R182/T06","CCA3609"
"Eucalyptus incrassata","DN 2802","Madura Beach, WA",182,2000,7,"R182/T07","CCA3610"
"Eucalyptus incrassata","DN 2802","Madura Beach, WA",182,2000,8,"R182/T08","CCA3611"
"Eucalyptus gillenii
","DN 2689","Dean Range, WA",182,2000,11,"R182/T11","CCA3612"
"Eucalyptus gillenii
","DN 2689","Dean Range, WA",182,2000,12,"R182/T12","CCA3613"
"Eucalyptus gillenii
","DN 2689","Dean Range, WA",182,2000,13,"R182/T13","CCA3614"
"Eucalyptus gillenii x E. camaldulensis subsp. arida","DN 2689","Dean Range, WA",182,2000,14,"R182/T14","CCA3615"
"Eucalyptus gamophylla","DN 2678","Warburton, WA",182,2000,15,"R182/T15","CCA3616"
"Eucalyptus vokesensis","DN 2619","Ooldea Range, SA",182,2000,18,"R182/T18","CCA3617"
"Eucalyptus vokesensis","DN 2619","Ooldea Range, SA",182,2000,20,"R182/T20","CCA3618"
"Eucalyptus vokesensis","DN 2619","Ooldea Range, SA",182,2000,21,"R182/T21","CCA3619"
"Corymbia ferriticola","DN 2752","Meekatharra, WA",182,2000,22,"R182/T22","CCA3620"
"Corymbia ferriticola","DN 2752","Meekatharra, WA",182,2000,23,"R182/T23","CCA3621"
"Corymbia ferriticola","DN 2752","Meekatharra, WA",182,2000,24,"R182/T24","CCA3622"
"Corymbia ferriticola","DN 2752","Meekatharra, WA",182,2000,25,"R182/T25","CCA3623"
"Eucalyptus sparsa","DN 2684","Blackstone Range, WA",182,2000,26,"R182/T26","CCA3624"
"Eucalyptus sparsa","DN 2684","Blackstone Range, WA",182,2000,29,"R182/T29","CCA3625"
"Eucalyptus rigidula","DN 2713","Cosmo Newbery, WA",182,2000,33,"R182/T33","CCA3626"
"Eucalyptus intertexta","DN 2677","Warburton, WA",182,2000,34,"R182/T34","CCA3627"
"Eucalyptus intertexta","DN 2677","Warburton, WA",182,2000,36,"R182/T36","CCA3628"
"Eucalyptus intertexta","DN 2677","Warburton, WA",182,2000,37,"R182/T37","CCA3629"
"Eucalyptus ebbanoensis subsp. glauciramula","DN 2726","Balpe Lakes, WA",183,2000,1,"R183/T01","CCA3630"
"Eucalyptus ebbanoensis subsp. glauciramula","DN 2726","Balpe Lakes, WA",183,2000,2,"R183/T02","CCA3631"
"Eucalyptus ebbanoensis subsp. glauciramula","DN 2726","Balpe Lakes, WA",183,2000,4,"R183/T04","CCA3632"
"Eucalyptus calcareana","DN 2800","Madura Pass, WA",183,2000,5,"R183/T05","CCA3633"
"Eucalyptus calcareana","DN 2800","Madura Pass, WA",183,2000,6,"R183/T06","CCA3634"
"Eucalyptus calcareana","DN 2800","Madura Pass, WA",183,2000,7,"R183/T07","CCA3635"
"Eucalyptus calcareana","DN 2800","Madura Pass, WA",183,2000,8,"R183/T08","CCA3636"
"Eucalyptus oleosa subsp. ampliata","DN 2135","Nullarbor, SA",183,2000,10,"R183/T10","CCA3637"
"Eucalyptus oleosa subsp. ampliata","DN 2135","Nullarbor, SA",183,2000,11,"R183/T11","CCA3638"
"Eucalyptus oleosa subsp. ampliata","DN 2135","Nullarbor, SA",183,2000,12,"R183/T12","CCA3639"
"Eucalyptus glomerosa","DN 1508","Vokes Hill, SA",183,2000,13,"R183/T13","CCA3640"
"Eucalyptus glomerosa","DN 1508","Vokes Hill, SA",183,2000,15,"R183/T15","CCA3641"
"Eucalyptus concinna","DN 2631","Oak Valley, SA",183,2000,17,"R183/T17","CCA3642"
"Eucalyptus concinna","DN 2631","Oak Valley, SA",183,2000,19,"R183/T19","CCA3643"
"Eucalyptus concinna","DN 2631","Oak Valley, SA",183,2000,20,"R183/T20","CCA3644"
"Eucalyptus oleosa subsp. oleosa","DN 1393","Tarcoola, SA",183,2000,21,"R183/T21","CCA3645"
"Eucalyptus oleosa subsp. oleosa","DN 1393","Tarcoola, SA",183,2000,22,"R183/T22","CCA3646"
"Eucalyptus oleosa subsp. oleosa","DN 1393","Tarcoola, SA",183,2000,23,"R183/T23","CCA3647"
"Eucalyptus oleosa subsp. oleosa","DN 1393","Tarcoola, SA",183,2000,24,"R183/T24","CCA3648"
"Eucalyptus ravida
","DN 2781","Coonana, WA",183,2000,26,"R183/T26","CCA3649"
"Eucalyptus ravida
","DN 2781","Coonana, WA",183,2000,28,"R183/T28","CCA3650"
"Eucalyptus odontocarpa","DN 1199","Great Sandy Desert, WA",183,2000,30,"R183/T30","CCA3651"
"Eucalyptus gillii","DN 2959","Corona, NSW",183,2000,33,"R183/T33","CCA3652"
"Eucalyptus gillii","DN 2959","Corona, NSW",183,2000,34,"R183/T34","CCA3653"
"Eucalyptus gillii","DN 2959","Corona, NSW",183,2000,35,"R183/T35","CCA3654"
